,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
55,0.24773353,0.06925508,0.14417906,0.85582095,0.36832285,0.9852307,0.5849745,0.72705555,0.626328,0.54362124,0.7310656,0.5356012,0.6421767,0.78662115,0.1910583,0.941685,0.015050473,0.08093033,0.41221288,0.86165917,0.015908713,0.0075141387,0.5147229,0.01930881,0.003141365,0.0022676396,0.98514354,0.028035223,0.032570776,0.9977322,0.028035196
56,0.27723876,0.039749324,0.11920783,0.8263147,0.27723816,0.9057744,0.6738549,0.73400545,0.60994476,0.60994506,0.59498405,0.56057143,0.7827939,0.76057166,0.3906072,0.913177,3.2543273e-08,0.383774,0.6662734,0.8248078,6.6486095e-08,0.510012,0.6005946,0.019539561,5.2093876e-09,0.21454209,1.0,0.057541385,0.003064667,0.99999994,0.05754142
57,0.24040985,0.05739715,0.13685647,0.84396327,0.15603676,0.84396327,0.71635705,0.7389135,0.5734999,0.6975601,0.6095902,0.5207013,0.7651457,0.6095902,0.6103768,0.78638464,0.009590149,0.6152932,0.75641197,0.8186143,0.009590149,0.7818881,0.6880322,0.06493354,0.01181562,0.30927548,0.9776301,0.03989318,0.03989318,0.020712882,0.03989318
58,0.22414498,0.041132234,0.17230168,0.8794075,0.09284236,0.72414494,0.66211486,0.66211486,0.5380547,0.7260246,0.6480773,0.6258551,0.6805416,0.58141065,0.73914003,0.5955805,0.025855064,0.79085016,0.8062546,0.6596431,0.02585461,0.857964,0.71233964,0.24274227,7.543279e-08,0.5544382,0.9635859,0.056158096,0.97414494,0.004447967,0.056158096
59,0.3019345,0.11892173,0.094512336,0.9054882,0.0,0.6813439,0.6773889,0.6134792,0.489419,0.61347914,0.5872606,0.65193427,0.7852676,0.6258435,0.8300715,0.30401462,0.0,0.83007157,0.7990624,0.33716306,0.051934294,0.8273802,0.81275535,0.06477262,0.055054974,0.7759696,0.93604636,0.082237355,1.0,0.08223727,0.08223732
60,0.25792503,0.07491233,0.13852158,0.8456284,0.0,0.50792503,0.73724836,0.65454155,0.50792503,0.6319852,0.5254083,0.592075,0.8142972,0.66985273,0.9499113,0.12985227,0.007891629,0.70003957,0.8631192,0.04045389,0.0,0.28168672,0.79549897,0.27477565,0.011064181,0.9323609,0.9959708,0.022377998,1.0,0.038228065,0.022377998
61,0.252852,0.06983965,0.14359432,0.85070103,0.014184664,0.37344274,0.7270696,0.62691253,0.51594454,0.6212077,0.530481,0.641592,0.78603643,0.6806302,0.9411004,0.015634963,1.0747631e-07,0.4632244,0.856539,0.016493367,8.4082124e-08,0.06640282,0.8256893,0.2403779,0.0058266255,0.9975158,0.9846014,0.033155397,0.99999994,0.033155274,0.03315543
62,0.27534866,0.041638635,0.12109795,0.82820475,0.09233596,0.27534866,0.73211557,0.6080554,0.56670207,0.6494088,0.5079847,0.7302069,0.7635402,0.6746513,0.9112877,0.025348663,0.025348663,0.40827966,0.87739486,0.025348663,0.0,0.006130874,0.79443586,0.34051558,0.00015475682,1.0,1.0,0.055651695,1.0,0.055651695,0.055651695
63,0.25225163,0.06923847,0.14419499,0.8513018,0.14869758,0.14869797,0.73157424,0.566161,0.52104783,0.60751414,0.5088599,0.7533046,0.8199713,0.73108256,0.7745435,0.0022514234,0.0,0.3202658,0.8112753,0.0022514076,0.0,0.016636098,0.8267873,0.16647097,5.6161924e-05,1.0,0.9896827,0.032554068,0.03255396,0.032554656,0.032553963
64,0.36925888,0.18624619,0.17708611,0.73429453,0.36925888,0.18624619,0.56871104,0.68316865,0.38074112,0.68316865,0.48074114,0.6271945,0.73629665,0.66963,0.5021767,0.0010231797,0.11925888,0.465744,0.61554444,0.10979954,0.11925888,0.33541837,0.72597253,0.34437042,0.120546,0.8807103,0.86928916,0.9024691,0.14956191,0.14956191,0.8807411
65,0.21029186,0.02727916,0.18615475,0.89326155,0.33088234,0.056745224,0.7051217,0.58106154,0.539684,0.5016523,0.63970816,0.6936252,0.8952637,0.74918073,0.395657,0.039708138,0.0,0.46940333,0.267742,0.0,0.0,0.46606308,0.87755096,0.25155878,0.04029106,0.7886488,0.9483379,0.96029186,0.0,0.0,0.96029186
66,0.2310548,0.047946237,0.16548768,0.83451235,0.48095894,0.019041061,0.6656576,0.51904106,0.51904106,0.56039447,0.58095896,0.8412633,0.8365145,0.7365145,0.1409683,0.019041061,0.031823754,0.25404596,0.051569916,0.019041061,0.026386287,0.32198727,0.83041173,0.0,0.019176636,0.62173134,0.9674632,0.98095894,0.01126197,0.01126197,1.0
67,0.12961873,2.2552904e-08,0.18694708,0.77760315,0.50902915,0.13741803,0.74444056,0.40792513,0.6617341,0.63917744,0.52406394,0.6685083,0.6685082,0.668508,0.13316366,0.12038081,0.19904393,0.14299645,0.13402222,0.120381184,0.1256276,0.26203904,0.8561216,1.3836988e-08,0.120389834,0.3469091,0.8668352,1.0,0.1506838,2.3473893e-08,0.99999994
68,0.22989082,0.04687812,0.16655579,0.8736626,0.7298908,0.087096475,0.57469237,0.5614626,0.6028159,0.4986878,0.77566475,0.7687797,0.7132242,0.7465575,0.020109177,0.020109177,0.3909036,0.020109177,0.020109177,0.020109177,0.5171416,0.0,0.84891003,0.02010919,0.0,0.030011334,0.96522635,1.0,0.050412208,0.010193855,1.0
69,0.24994564,0.06693294,0.14650097,0.85349905,0.85349905,0.14639226,0.5639641,0.5187467,0.6880243,0.51885134,0.7556099,0.8222766,0.6000301,0.8221679,5.4359436e-05,0.0,0.6057574,5.4359436e-05,0.0,0.0,0.77235234,5.4359436e-05,0.79211396,5.4373937e-05,5.4359436e-05,0.0025128738,0.9877423,0.030248672,0.03035739,0.030248672,0.030248672
70,0.2688694,0.0858567,0.12757722,0.8724228,0.9141433,0.2688694,0.54504037,0.4811306,0.7330103,0.4811306,0.6811306,0.87442493,0.574425,0.84109163,1.5353402e-07,3.9655028e-08,0.7461257,1.4019471e-07,5.983852e-07,0.0188694,0.81323975,5.359342e-07,0.66428226,2.505578e-06,0.0188694,0.019097773,0.96922153,0.04917243,0.04917243,0.04917243,0.011433631
71,0.24703407,0.06402137,0.14941254,0.8505875,0.979997,0.3735564,0.54431933,0.5029659,0.6683795,0.5029659,0.7362993,0.85852146,0.6807437,0.85852146,0.0029659271,0.0029659271,0.8849656,0.0029659271,0.0029659271,0.0029659271,0.77248,0.0,0.59445256,0.0029659418,0.0029659271,0.0,0.99107075,0.027337104,0.03326896,0.027337104,0.027337104
72,0.2606411,0.0776284,0.13580552,0.8641945,0.9893589,0.4893589,0.4893589,0.4893589,0.61341906,0.5307123,0.81158113,0.86619663,0.68841887,0.65508556,4.3782387e-07,0.023423791,0.6973235,3.6112385e-07,3.138697e-07,0.005324378,0.27897066,1.04978675e-07,0.5082498,6.293816e-08,6.486251e-08,0.010642198,0.9774649,0.04094413,0.019661933,0.04094413,0.04094413
