,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
22,0.4305189,0.051237572,0.5823008,0.7244163,0.6617601,0.029356536,0.8351624,0.4186968,0.8765158,0.8351624,0.42874736,0.6364957,0.46208072,0.48430294,0.27125263,0.0,0.4356238,0.27125263,0.263857,0.1790229,0.37093782,0.27125263,0.7744698,0.0,0.27125263,0.34743142,0.71367687,0.0,0.30155566,0.0,0.17743035
23,0.081627846,0.0,0.8192804,0.75224876,0.81459075,0.5389626,0.6266661,0.64581573,0.7736353,0.5189048,0.957261,0.75385004,0.53162783,0.5920075,0.16837215,0.16837215,0.7622758,0.16837215,0.076540835,0.16837215,0.058699895,0.0,0.7661215,0.2242858,0.09394838,0.6280835,0.8268576,0.18406385,0.19867519,0.19261998,0.19867519
24,0.48920888,0.30619606,0.8571573,0.6143445,0.76079094,0.6281219,0.78056234,0.58699095,0.66728026,0.64177287,0.5496798,0.6496803,0.43856868,0.5274576,0.23920912,0.03725754,0.81836313,0.23920912,0.065566696,0.2538993,0.39031062,0.03230057,0.3340565,9.665151e-07,0.23920912,0.31536895,0.74531865,7.676598e-11,0.26866812,1.3470455e-07,0.14561212
25,0.65254486,0.31539208,0.84811795,0.59745526,0.974356,0.22686526,0.9213416,0.94389826,0.9624316,0.9438982,0.74216205,0.45491222,0.35301208,0.5922257,0.17145403,0.39690343,0.9472839,1.0127967e-07,0.4025449,0.44661626,0.4217862,3.121555e-08,0.08148668,0.52447593,0.25649846,0.8066227,0.59242916,4.2984812e-08,0.4328477,0.36572164,0.21468848
26,0.11181734,7.9114284e-07,0.17848778,0.6784878,0.6115005,0.42848778,0.8403092,0.8628656,0.79103285,0.8403092,0.5340433,0.5340433,0.43404335,0.50071,0.32151222,0.0,0.5703265,0.32151222,0.32151222,0.0,0.584352,0.3215117,0.41248906,0.0,0.32151222,0.3976727,0.6628832,0.07810936,0.0,0.35181525,0.12247665
27,0.6692505,0.4862378,0.29611382,0.5807495,0.94530094,0.5965755,0.9318605,0.9606039,0.6265779,0.93804747,0.4855579,0.9963146,0.68952477,0.67392474,0.4192505,0.05453569,0.9568049,0.4192505,0.4192505,0.43523258,0.39606953,0.0,0.021335065,0.5748199,0.4192505,0.37718695,0.87177724,0.0,0.0,0.11416739,0.0
28,0.43114045,0.3424082,0.7963818,0.756568,0.4536182,0.63663095,0.631392,0.3088813,0.35023463,0.37246558,0.65282404,0.83812386,0.8282141,0.52584034,0.29638186,0.1323303,0.5950194,0.29638174,0.2945491,2.610362e-07,0.9999998,0.2963817,0.73225003,0.042514566,0.2963819,0.302979,0.6884535,1.3111516e-07,0.3266844,0.7036183,9.763042e-08
29,0.108784676,0.0,0.6412153,0.86513776,0.48819423,0.97418535,0.6186589,0.7464785,0.7652755,0.6412153,0.83824676,0.55878466,0.50322914,0.7143402,0.14121532,0.45268834,0.57681024,0.14121532,0.14121532,0.07809213,0.5907548,0.14121532,0.599918,0.32228336,0.14121532,0.65522206,1.0,0.0,0.0,0.8587847,0.17151836
30,0.51181746,0.30735764,0.66100013,0.60828495,0.10828495,0.60828495,0.89171505,0.5914946,0.7195114,0.91051203,0.49717385,0.94316095,0.6588076,0.43050718,0.4064643,0.18743932,0.5769579,0.41826373,0.4064055,0.0,0.7453352,0.5428168,0.083082914,0.30895057,0.3918744,0.46787554,0.59239537,0.19210081,0.29781672,0.60828495,0.06946736
31,0.7732043,0.49929276,0.46354496,0.4762802,0.81664664,0.45987016,0.73198485,0.52202606,0.9261307,0.49268126,0.90375984,0.38501087,0.5085865,0.65310115,0.63690287,0.63031936,0.54939795,0.039159738,0.5672297,0.6630788,0.67724687,0.31117204,0.014219931,0.6646468,0.38920602,0.3034222,0.48010504,0.13270682,0.09444252,0.47727546,0.24012764
32,0.6831627,0.4879408,0.9331627,0.5668373,0.6831627,0.49985003,0.19773026,0.14578468,0.52197856,0.7696903,0.7211188,1.0,0.66651523,0.59941924,0.28596306,0.45867604,0.4331627,0.7445878,0.42909184,0.61809474,0.4331627,0.20587194,0.16955256,0.0,0.41144702,0.37563515,0.5508073,0.0,0.46346572,0.5668373,0.0
33,0.63308907,0.33159184,0.8651358,0.61691093,0.52953565,0.4732676,0.19165447,0.8066005,0.15826727,0.5899033,0.7198135,0.42617896,1.0,0.9830891,0.67020804,0.39272213,0.16991355,0.21769756,0.41981518,0.43223095,0.0,0.38291305,0.2812299,0.81019944,0.017576769,0.41334832,0.6603666,0.0,0.4133921,3.8569888e-07,0.06135234
34,0.6075109,0.42449865,0.8296441,0.6646912,0.42449832,0.4030492,0.39663687,0.7140344,0.2063997,0.43262872,0.37582216,0.8126452,0.3980442,0.26471093,0.071200475,0.2629412,0.35751113,0.40748382,0.4571962,0.38015962,0.35751128,0.4746009,0.3661585,0.07349185,0.33360386,0.4281298,0.6263292,0.15971781,0.7038836,0.12347399,0.36193272
35,0.5014686,0.10370136,0.42082945,0.7485314,0.26850566,0.72877985,0.4495982,0.74686563,0.7274968,0.50368756,0.694281,0.89591193,0.9063623,0.8292464,0.34243506,0.6870635,0.24015595,0.6305373,0.47077605,0.8653196,5.560697e-08,0.59952825,0.54756236,0.6008682,0.0066823363,0.62576324,0.79762495,0.28177163,0.8675239,0.28177163,0.28177166
36,0.55579376,0.37278107,0.3411897,0.69420624,0.22862223,0.19420655,0.9298539,0.96197605,0.40870443,1.0,0.371984,0.4608729,0.7405371,0.2275396,0.88494813,0.0022237836,0.19683504,0.6361925,0.45689553,0.07685526,0.27866653,0.5494004,0.5190657,0.22166073,0.30889294,0.38195425,0.7824409,0.3026103,0.69420624,0.3101455,0.3360968
37,0.5342205,0.26757073,0.84216595,0.65783405,0.35920304,0.10907576,0.23678142,0.51685303,0.64610636,0.38715738,0.90961087,0.30227852,0.8666917,0.8754993,0.70526445,0.36871463,0.11306484,0.60180795,0.48172522,0.098934695,0.0,0.5315374,0.4770102,0.5662712,0.0,0.45427144,1.0,0.0,0.71676004,0.35136014,0.0
38,0.50077534,0.055054437,0.5508724,0.74922466,0.22471474,0.009261486,0.8297227,0.60052496,0.7695723,0.95754224,0.50478023,0.817442,0.5714469,0.6687809,0.64382535,0.0,0.25077534,0.6878144,0.5818449,0.06453638,0.25077534,0.6477598,0.5671388,0.08580592,0.253311,0.32693583,0.73255455,0.0,0.74922466,0.10569492,0.0
39,0.51831424,0.02799196,0.9879018,0.43292236,0.7135242,0.6745198,0.5032803,1.0,0.50768083,0.16761081,0.47893995,0.7158412,0.3805253,0.6643415,0.23810452,0.56707764,0.53918326,0.20971686,0.9818811,0.56707764,0.045787517,0.24194652,0.27855542,0.6490751,0.0,0.82120353,0.5356785,0.4533271,0.59738064,0.11720686,0.1680447
40,0.4517366,0.26872444,0.29826295,0.9999999,0.05691509,0.26872432,0.5078674,0.5487418,0.31922057,0.5446759,0.4315962,0.5538183,0.620485,0.3982629,0.4580975,3.0981682e-06,0.08316493,0.75337714,0.9394078,0.169723,0.20173728,0.8355254,0.6519456,0.22006495,0.20301472,0.27789763,0.93934065,0.7982627,0.18545146,0.2320402,0.7982627
41,0.0018592201,0.14938602,0.5252833,0.7409615,0.651867,0.30399007,0.6354795,0.85086274,0.7869021,0.92476904,0.4979038,0.84434336,0.8019467,0.87767905,0.72087127,0.28695297,0.28695297,0.06913857,0.900804,0.28695297,0.089998305,0.020497173,0.54969347,0.43066564,0.05924218,0.5094844,0.78971136,0.713047,0.317256,0.0,0.713047
42,0.42874432,0.24573162,0.5727208,1.0,0.32125568,0.13872734,0.82785475,0.34005266,0.34005266,0.58372635,0.58792233,0.58792233,0.6434779,0.4212557,0.41964895,0.0,0.20529298,0.30067155,0.17487583,0.17874432,0.32984608,0.21127316,0.9645555,0.0,0.1788973,0.2549048,0.80476785,0.8212557,0.0,0.028903516,0.8212557
43,0.78632444,0.06870749,0.7481872,0.19752407,0.91433096,0.7810354,0.8062328,0.1764277,0.47276324,0.7982648,0.5607229,0.23342316,0.67127746,0.5052578,0.36511573,0.36398783,0.84066767,0.45859206,0.5800686,0.13578399,0.5252692,1.8058345e-06,0.62776124,0.5190291,0.5337266,0.4720493,0.20900021,0.23010576,0.74350506,0.83277893,0.20121402
44,0.5463171,0.3633044,0.76091415,0.7176078,0.4536829,0.3633044,0.8962417,0.22295764,0.39787245,0.4918719,0.27034956,0.52590513,0.32590514,0.45923847,0.2963171,0.091137625,0.64650923,0.2963171,0.20939994,0.2963171,0.9353517,0.2963171,0.7799088,9.616389e-08,0.2963171,0.3724776,0.68695307,0.7036829,1.50622e-07,0.1385866,0.7036829
45,0.0038394928,0.0,0.4662403,0.7619995,0.6073929,0.39260712,0.7875139,0.7649575,0.9529274,0.8100703,0.606751,0.5760617,0.7028053,0.8135261,0.2461605,0.2461605,0.35462612,0.24363984,0.2461605,0.068330936,0.5198416,0.0,0.4523039,0.24616052,0.18312216,0.48435837,0.8506424,0.0070475335,0.27646354,0.034826215,0.27646354
46,0.49144173,0.30842903,0.5746043,0.85418874,0.691571,0.20098877,0.8053515,0.6978697,0.65093637,0.8053515,0.51411384,0.5807805,0.45611966,0.45855826,0.24144173,0.0,0.5235534,0.24144173,0.24144173,0.0,0.7900487,0.24144173,0.57626575,0.0,0.24144173,0.29534054,0.74209136,0.0,0.26215535,0.009409735,0.11830224
47,0.052801132,0.0,0.69719887,0.9021439,0.78576404,0.5677893,0.5291415,0.6971932,0.86806124,0.62853956,0.95275444,0.658359,0.7749767,0.538901,0.19719887,0.19719887,0.9999993,0.19719887,0.19719887,0.0,0.653798,0.03303928,0.38213903,0.19719888,0.12882777,0.57697684,0.7964882,0.08290156,0.2275019,0.0,0.2275019
48,0.49668598,0.3136733,0.746686,0.753314,0.753314,0.6334003,0.6687579,0.76444364,0.6662123,0.5895681,0.51998067,0.7278415,0.4090295,0.57553625,0.24668598,0.0,0.6953003,0.24668598,0.24668598,0.26824564,0.6166544,0.0,0.2691881,0.0,0.24668598,0.32310504,0.73671937,0.0,0.15100378,0.0,0.088504076
49,0.11666273,1.0998166e-08,0.27978364,0.720216,1.0,0.76274675,0.6746905,0.71604395,0.86266047,0.65213406,0.88889265,0.7141234,0.66667044,0.922226,0.13333707,0.32212782,1.0,1.1440813e-08,0.13333718,0.54781777,0.726054,2.6813805e-08,0.3140154,0.13333751,3.5071757e-09,0.6633584,1.0,0.1636401,0.16364019,0.027762838,0.1636401
50,0.585742,1.650425e-06,0.35775274,0.5178114,0.5972707,0.414258,0.854539,0.8077638,0.49508432,0.8770954,0.48648024,0.6830869,0.360619,0.45314687,0.335742,0.06150481,0.55019706,0.335742,0.335742,0.30329263,0.9180822,0.335742,0.54453224,0.33492747,0.335742,0.41189855,0.64752656,0.10430464,0.24209397,0.055104576,0.3660447
51,0.11673679,0.0,0.48020497,0.5426092,0.51979506,0.51979536,0.6909924,0.54189485,0.39556497,0.8486542,0.54655606,0.33428302,0.8448695,1.0,0.33375835,0.57397056,0.44303614,0.0,0.33375835,0.43224376,0.4752658,0.0,0.4008598,0.33375835,0.29861403,0.4626751,0.7014702,0.3477706,0.044060253,0.3640614,0.29183403
52,0.65116435,0.47979185,0.56617296,0.7235456,0.33027363,0.51328635,0.37176958,0.4748459,0.59239733,0.35327628,0.40249586,0.20249587,0.35954913,0.43582916,0.41972637,0.34526873,0.61180717,0.41972637,0.41972637,0.41238278,0.9357526,0.41972637,0.741556,0.06546945,0.40096673,0.49588692,0.5635438,0.22697742,0.0,0.5802736,0.15074556
53,0.018234253,0.003916789,0.37821236,0.84532833,0.41279998,0.85827243,0.26823425,0.49755758,0.7095193,0.50507796,1.0,0.6900137,0.8317658,0.83576334,0.23176575,0.97385263,0.45831737,0.23176575,0.045213383,0.8970774,0.5392159,0.23176575,0.6432849,0.10641094,0.009999285,0.5646717,0.76192135,0.22155754,0.15509799,0.76823425,0.26182
54,0.292934,0.12425866,0.11571796,0.37857783,0.3912277,0.5250245,0.99377257,0.25434774,0.17164093,0.9749756,0.34724665,0.99999994,0.93089545,0.38057995,0.47612703,0.46701068,0.59690285,0.48775828,0.62607735,0.38021857,0.50750446,0.48232082,0.9362502,0.010689099,0.47515598,0.5511357,0.5081173,0.17571612,2.1068304e-07,0.5250244,0.39448464
55,0.6375905,0.0,0.539657,0.460343,0.76370525,0.5897525,0.18955454,0.9998481,0.23084974,0.47950053,0.4030185,0.8413541,0.48238486,1.0,0.4686271,0.5507424,0.3398632,0.00010589601,0.807691,0.72791237,0.2760374,0.0,0.119244754,0.39813474,0.20395538,0.41591376,0.5997819,0.33898482,0.32530287,0.6067896,0.42351344
56,0.5699451,0.0,0.53199327,0.46800673,0.19835494,0.54746604,1.0,0.32122022,0.19716007,0.96825343,0.23667556,0.91888005,0.3700089,0.37564325,0.6616474,0.5003924,0.38554668,0.7682812,1.0,0.4664995,0.38554668,0.92279744,0.5550303,0.33302397,0.38717923,0.46170717,0.596474,0.41584972,0.08101023,0.6144533,0.41584972
57,0.011074066,0.11091352,0.09710953,0.6385314,0.38537255,0.61466044,0.46784097,0.4903974,0.51354736,0.449044,0.51244843,0.2721852,0.51662964,0.83892596,0.3618607,1.0,0.23892593,0.36677712,0.5270762,0.7605517,0.23892593,1.0,0.43951777,0.29426932,0.0,0.55751145,1.0,0.26922897,0.26922897,2.0875166e-05,0.14585413
58,0.60856915,0.42555645,0.50501573,0.49498427,0.42555645,0.39143085,0.32940078,0.32940078,0.20534062,0.39331055,0.2636531,0.4286595,0.34143084,0.19698644,0.5972152,0.26286644,0.15777718,0.40642595,0.7283113,0.2752189,0.35856915,0.94526243,0.3279159,0.04837392,0.26473945,0.43472964,0.6239797,0.33067092,0.64143085,0.0,0.021447344
59,0.69211674,0.509104,0.5885633,0.41143668,0.45915383,0.54794586,0.32918653,0.76671034,0.6666595,0.22356671,0.55560815,0.20388633,0.72619,0.82609653,0.43988913,0.23090917,0.44211674,0.43988913,1.0,0.5524398,0.44201672,0.3333292,0.31870437,0.55882406,0.0,0.3544527,0.9416628,0.43115148,0.7853073,0.012860641,0.4108602
60,0.49675307,0.26755106,0.41274205,0.64673215,0.26629543,0.24041569,0.46302888,0.3803211,0.39422008,0.35776472,0.26703793,0.42733333,0.5559268,0.41148233,0.6756908,0.0,0.26629543,0.72875106,0.5888987,0.25030157,0.26629543,0.5559072,0.99994105,0.016405255,0.24818327,0.34245592,0.7160331,0.29659846,0.73370457,0.054241844,0.29659846
61,0.0,0.19512187,0.41686955,0.58328927,0.28746003,0.40011096,0.4589004,0.8747401,0.789144,0.35363722,0.8037308,0.37402153,0.5187391,0.9482007,0.67352986,0.28320563,0.27042294,0.19565377,0.73854387,0.28406405,0.27042294,0.110911064,0.5594287,0.3604636,0.19732705,0.52601445,0.72221935,0.30072597,0.7295948,0.20809664,0.16376136
62,0.49060917,0.30759647,0.3491749,0.61294425,0.12149289,0.032387745,0.7587173,0.7429106,0.30074424,0.761782,0.2927242,0.5149464,0.5482797,0.45939082,0.6453299,0.0,0.0008135691,0.6742375,0.65898496,0.045403168,0.24060917,0.26909655,0.5791756,0.12525508,0.24318573,0.31676966,0.7429025,0.016238296,0.75939083,0.2709122,0.25313422
63,9.163638e-08,1.1694896e-08,0.11423174,0.5053183,0.4946817,0.15698491,0.38108823,0.21567467,0.7335138,0.25702807,0.26140407,0.40732047,0.47398713,0.46593857,0.4285601,0.3482351,0.34823504,0.03151781,0.48893455,0.34823507,0.34823504,0.36712283,0.4808038,0.5169577,9.7985655e-09,0.4482024,0.6447743,1.0872721e-08,0.37853813,4.7342905e-08,0.05091563
64,0.455822,0.2728093,0.3522686,1.0,0.04417801,0.13115676,0.48214793,0.35808778,0.294178,0.35808778,0.39417803,0.494178,0.64973354,0.5830669,0.4156136,0.0,0.20582199,0.64436674,0.42796606,0.030242678,0.20582199,0.42198148,1.0,0.019289553,0.20710911,0.28198248,0.7778897,0.794178,0.23612502,0.0,0.794178
65,0.030290691,0.23530704,0.5849849,0.41501507,0.80912894,2.1908554e-06,0.22687554,0.9627352,0.9385381,0.78132194,0.9655369,0.54026514,0.6007522,0.44712207,0.79448676,0.37389973,0.4385385,0.21296754,0.74598867,0.43853727,0.0114458185,0.0987238,0.3993043,0.65038896,2.5665262e-08,0.3578991,0.5561825,0.5614615,1.0157977e-08,0.12644109,0.5614615
66,0.6850424,0.50202966,0.58148897,0.41851103,0.73906326,0.3952094,0.21383373,0.41150105,0.9092457,0.7537627,0.16495764,0.64428955,0.42051315,0.3205132,0.49188074,0.39737344,0.2795453,0.6667834,0.44991368,0.14594603,0.4423876,0.77082974,0.6764134,0.0,0.43517795,0.5112029,0.5480946,0.61635345,0.00071510975,0.0033976429,0.76795727
67,0.0,0.12878302,0.5416196,0.45394957,0.6547055,0.32121816,0.22613764,0.3796749,0.7421482,0.56044257,1.0,0.45295748,0.91503507,0.6802313,0.41238654,0.0,0.11047376,0.42221937,0.41324496,0.0,0.0,0.07810382,0.469895,0.39960384,0.3992212,0.33091503,0.59535944,0.60039616,0.12657411,0.32438037,0.60039616
68,0.62682915,0.44381645,0.52327573,0.47672427,0.47811937,0.44381645,0.9035538,0.3878513,0.49204922,0.3285786,0.37872642,0.41205972,0.3565042,0.3898375,0.37682915,0.0,0.48140964,0.20923595,0.37682915,0.0,0.8339693,0.07464257,0.4519717,0.0,0.37604606,0.42560098,0.63023275,0.62317085,0.0,0.2910595,0.62317085
69,0.12050915,0.0,0.016955763,0.75813293,0.98304427,0.27593747,0.6934006,0.64828783,0.8174608,0.60027504,0.6911867,0.69274414,0.47050917,0.72108567,0.12949085,0.12949085,0.7351939,0.0,0.12949085,0.12949085,0.8241991,0.0,0.66256875,0.12949087,0.10855288,0.57876635,0.8694834,0.15979388,0.15979388,0.0,0.15979388
70,0.5496149,0.11308653,0.44606152,1.0,0.6333978,0.5496149,0.48414728,0.7996149,0.4522648,0.483631,0.40038508,0.5559406,0.81068397,0.5226073,0.2996149,0.016963925,0.4653802,0.29961157,0.22988209,0.0,0.53249425,0.0,0.38353676,0.0,0.2996149,0.35364223,0.68405753,0.20237716,0.327833,0.0,0.21782462
71,0.12727928,0.0,0.023725897,0.73999536,0.86241174,0.4933112,0.6640741,0.6227207,0.7881343,0.4156191,0.7234434,0.7328348,0.58942884,0.8519632,0.12272072,0.12272072,1.0,0.12191314,0.12272072,0.12272072,0.73847556,0.0,0.7093015,0.12272073,0.031956162,0.6515835,0.8709664,0.15302375,0.15302375,0.0,0.15302375
72,0.5042744,0.33482102,0.41428033,0.63155466,0.7321663,0.3613933,0.7678337,0.23216629,0.58699936,0.7054596,0.60450023,0.65917313,0.48307952,0.37661076,0.2678337,0.0,0.4401309,0.2678337,0.24282636,0.0,0.55744547,0.2678337,0.76544243,0.0,0.2678337,0.34425172,0.7155708,0.0,0.27030793,0.0,0.16175942
73,0.13108481,1.2402108e-07,0.11891549,0.3866583,0.8640474,0.74832505,0.6377125,0.6602689,0.74297565,0.61891556,0.90780437,0.67208153,0.5588628,0.7166444,0.118915446,0.1975782,0.58499223,0.11891547,0.118915506,0.12416209,0.13928041,0.118915506,0.59130454,0.118915245,0.11891555,0.6777798,0.87477154,0.0011720908,0.14921853,9.454575e-08,0.10108366
74,0.58529854,0.40228584,0.2969975,0.23439722,0.5977149,0.41470146,0.43794692,0.24740821,0.28876162,0.37079912,0.45359033,0.3980348,0.36470145,0.42025703,0.3337039,0.07571423,0.33781484,0.3352969,0.33436227,0.20195222,0.36677808,0.33529854,0.2881206,0.12656094,0.33529806,0.4114551,0.64797,0.0,0.01757771,0.36560157,0.0
