,month_cos,month_sin,day_type_cos,day_type_sin,hour_cos,hour_sin,outdoor_dry_bulb_temperature,outdoor_dry_bulb_temperature_predicted_6h,outdoor_dry_bulb_temperature_predicted_12h,outdoor_dry_bulb_temperature_predicted_24h,outdoor_relative_humidity,outdoor_relative_humidity_predicted_6h,outdoor_relative_humidity_predicted_12h,outdoor_relative_humidity_predicted_24h,diffuse_solar_irradiance,diffuse_solar_irradiance_predicted_6h,diffuse_solar_irradiance_predicted_12h,diffuse_solar_irradiance_predicted_24h,direct_solar_irradiance,direct_solar_irradiance_predicted_6h,direct_solar_irradiance_predicted_12h,direct_solar_irradiance_predicted_24h,carbon_intensity,non_shiftable_load,solar_generation,electrical_storage_soc,net_electricity_consumption,electricity_pricing,electricity_pricing_predicted_6h,electricity_pricing_predicted_12h,electricity_pricing_predicted_24h,actions
11,0.25,0.0669873,0.8535534,0.8535534,0.017037086,0.62940955,0.5836399,0.5658883,0.5984343,0.5683822,0.49852154,0.5943756,0.9639228,0.8533265,1.0,0.2240617,0.0,0.7242906,1.0,0.6333978,0.16380167,0.4379907,0.65334535,0.5716602,0.0033738434,0.87780064,0.98858446,0.0,1.0,0.2901269,0.0,0.78876454
12,0.25,0.0669873,0.8535534,0.8535534,0.0,0.5,0.6367425,0.5770032,0.6210636,0.6382015,0.46391854,0.59161013,0.9513258,0.81008935,1.0,0.06601167,0.0,0.71984714,1.0,0.5547275,0.13397881,0.35579404,0.69451416,0.38400373,0.003513984,0.88561076,0.98668075,0.13976371,1.0,0.27762434,0.0,0.88774836
13,0.25,0.0669873,0.8535534,0.8535534,0.017037086,0.37059048,0.66769904,0.5761476,0.59846526,0.6547525,0.64297473,0.57628316,0.9146442,0.8544066,1.0,0.0,0.027527371,0.6371187,0.9537465,0.35139143,0.062130067,0.36085773,0.73488647,0.38322103,0.0027425536,0.9340958,0.9877749,0.0,1.0,0.2612378,0.0,0.8210904
14,0.25,0.0669873,0.8535534,0.8535534,0.0669873,0.25,0.60260016,0.46626398,0.5909559,0.64740914,0.57887924,0.9092956,0.6753313,0.9296756,0.8147342,0.0327163,0.0,0.76192015,0.4541082,0.2210849,0.13985042,0.7307082,0.7309679,0.2788979,0.0024975042,0.860022,0.98996985,0.27913243,0.775502,0.0,0.0,0.76638556
15,0.25,0.0669873,0.8535534,0.8535534,0.14644662,0.14644662,0.588753,0.63006306,0.5851754,0.69981414,0.8010863,0.7594838,0.716224,0.8191431,0.35769054,0.056223027,0.0,0.62665135,0.38436937,0.11674581,0.15094621,0.775085,0.7769748,0.20663422,0.002092432,1.0,0.9879791,0.25644845,0.0,0.0,0.10625452,0.5835832
16,0.25,0.0669873,0.8535534,0.8535534,0.25,0.0669873,0.690544,0.5961536,0.5330279,0.5975938,0.8589112,0.5870698,1.0,0.6423501,0.59853375,0.16257954,0.13863267,0.70078963,0.0,0.0,0.12860432,0.9604605,0.7462887,0.0,0.0017537697,1.0,0.9896032,1.0,0.0,0.27176884,0.76065356,0.9986379
17,0.25,0.0669873,0.8535534,0.8535534,0.37059048,0.017037086,0.6298443,0.57851577,0.5241825,0.5674972,0.9145738,0.6146777,1.0,0.7882018,0.5481292,0.16126573,0.16166137,0.44180474,0.19673428,0.0,0.21637091,0.83774257,0.7493841,0.0,0.0011516662,1.0,0.9891535,1.0,0.0,0.028862791,0.7886911,0.93999404
18,0.25,0.0669873,0.8535534,0.8535534,0.5,0.0,0.6380779,0.5046852,0.48119247,0.6252258,0.93525577,0.68626803,1.0,0.9001968,0.38157701,0.14515369,0.043996964,0.22786193,0.12227643,0.0,0.0,0.5663466,0.74085456,0.13074163,0.0,0.97578794,0.9904628,0.74145585,0.19671276,0.27275115,0.78872126,0.5110163
19,0.25,0.0669873,0.8535534,0.8535534,0.62940955,0.017037086,0.64196205,0.5000538,0.5044237,0.5850151,0.87916964,0.8608236,1.0,0.7946177,0.18587677,0.10275437,0.0,0.00051019277,0.0,0.0,0.15182792,0.37614912,0.7488673,0.14801003,0.0,0.8772894,0.99187875,0.74040186,0.16816172,0.13236783,0.94781315,0.4609408
20,0.25,0.0669873,0.8535534,0.8535534,0.75,0.0669873,0.61988086,0.5306011,0.5040261,0.602092,0.9088425,0.7986922,0.99282193,0.73690367,0.15596838,0.11253614,0.08544741,0.0,0.0,0.0,0.19074628,0.22380593,0.7978091,0.1496179,4.064208e-05,0.8371849,0.9910421,0.7403155,0.2087976,0.0,1.0,0.3881446
21,0.25,0.0669873,0.8535534,0.8535534,0.8535534,0.14644662,0.5780531,0.45399097,0.46235344,0.49601918,0.4856781,0.8482153,0.83594555,0.8021794,0.0,0.0,0.13337447,0.0,0.0,0.22172697,0.0,0.0,0.7895176,0.4115945,0.0006578418,0.625459,0.9875527,0.20554,0.24289766,0.0,0.25371292,0.32192433
22,0.25,0.0669873,0.8535534,0.8535534,0.9330127,0.25,0.5697493,0.4311221,0.5268046,0.4910561,0.5188703,0.8371923,0.8015548,0.65043193,0.0,0.0,0.27579543,0.049315162,0.0,0.2193211,0.0,0.0,0.77834433,0.369337,0.00045659946,0.37059984,0.9867231,0.19746816,0.13544138,0.0,0.26555654,0.363004
23,0.25,0.0669873,0.8535534,0.8535534,0.9829629,0.37059048,0.5368991,0.40148953,0.5268263,0.48600057,0.60949737,0.9473184,0.63110703,0.5876194,0.0,0.0,0.4364314,0.15718724,0.0,0.1926237,0.0,0.0,0.7385634,0.26631767,0.0,0.24705127,0.98737895,0.14968677,0.0,0.0,0.25892702,0.24673611
24,0.25,0.0669873,0.8535534,0.8535534,1.0,0.5,0.50948995,0.42235577,0.59295034,0.4460392,0.6094069,1.0,0.53882474,0.60668904,0.0,0.0,0.4208542,0.16170275,0.0,0.2282895,0.0,0.0,0.62571335,0.27592823,0.000100987374,0.1561665,0.98696625,0.0,0.002587406,0.0,0.2837657,0.075023174
25,0.25,0.0669873,0.5,1.0,0.9829629,0.62940955,0.52230966,0.46316126,0.65032774,0.51686805,0.69184214,1.0,0.5803839,0.5788932,0.0,0.0,0.38790584,0.15193841,0.0,0.22006696,0.0,0.0,0.41123214,0.33817366,0.0,0.13546826,0.98834765,0.038941115,0.23185268,0.17074713,0.26777005,0.07220167
26,0.25,0.0669873,0.5,1.0,0.9330127,0.75,0.5017467,0.46679792,0.51919764,0.471651,0.67604005,1.0,0.7238283,0.6418321,0.0,0.08821713,0.7619159,0.154978,0.0,0.28291893,0.5651424,0.0,0.38629922,0.03738961,0.0,0.061853707,0.98790896,0.28005219,0.2498342,0.0,0.2877102,0.45135862
27,0.25,0.0669873,0.5,1.0,0.8535534,0.8535534,0.5156226,0.47726223,0.6707685,0.47074306,0.7144234,1.0,0.5066599,0.6418455,0.0,0.13655579,0.66996336,0.15451337,0.0,0.20362097,0.71979356,0.0,0.36475572,0.23442659,0.0,0.08492727,0.9891846,0.2743875,0.19212545,0.16505016,0.28386945,0.31282717
28,0.25,0.0669873,0.5,1.0,0.75,0.9330127,0.4583443,0.5301459,0.5671611,0.52852917,0.86967283,0.8896437,0.46539652,0.6423353,0.0,0.28961155,0.48357788,0.08608085,0.0,0.32292005,0.6150119,0.0,0.36570838,0.028341843,0.0,0.10051613,0.98872435,0.2824109,0.28698736,0.741499,0.11925873,0.42546284
29,0.25,0.0669873,0.5,1.0,0.62940955,0.9829629,0.40568078,0.5310929,0.54613477,0.4688521,0.77160627,0.85104406,0.4882668,0.6751508,0.0,0.48794377,0.29431567,0.0,0.0,0.44031605,0.42886838,0.0,0.4349971,0.013574257,0.0,0.10237945,0.9890198,0.19415036,0.28311473,0.77092755,0.0,0.13733596
30,0.25,0.0669873,0.5,1.0,0.5,1.0,0.42128652,0.5474642,0.6285459,0.5184776,0.7982305,0.84672767,0.65245765,0.6418227,0.0,0.4192272,0.124490224,0.0,0.0,0.37425426,0.19485043,0.0,0.4957368,0.0,0.0,0.14173548,0.9876537,0.27264175,0.28200135,0.74880177,0.0,0.19533753
31,0.25,0.0669873,0.5,1.0,0.37059048,0.9829629,0.4669565,0.49951586,0.7079311,0.53594685,0.84831816,0.8960518,0.6402195,0.5636628,0.23583362,0.38297868,0.105254896,0.07298372,0.0,0.3545588,0.20847847,0.26726988,0.5922072,0.10946825,0.0010140663,0.15139948,0.9871453,0.2836191,0.19587992,0.90146875,0.0,0.5357185
32,0.25,0.0669873,0.5,1.0,0.25,0.9330127,0.4649279,0.50233895,0.5880759,0.6734728,0.6756258,0.900129,0.73209184,0.7569459,0.1289388,0.95704436,0.15021814,0.2467409,0.0,0.93406534,0.20437405,0.66001374,0.62790585,0.46985868,0.0017985841,0.20136902,0.9886706,0.29031935,0.13206854,0.751311,0.0,0.35245192
33,0.25,0.0669873,0.5,1.0,0.14644662,0.8535534,0.46245468,0.5868929,0.5183544,0.7794742,0.6452053,0.6922382,0.9985117,0.72265476,0.19714287,0.7228438,0.13279638,0.43831888,0.0,0.95221525,0.21116506,0.6647986,0.6013332,0.58884704,0.002574125,0.098163925,0.990359,0.28852528,0.18111292,0.0,0.09854468,0.39142418
34,0.25,0.0669873,0.5,1.0,0.0669873,0.75,0.5271399,0.66458416,0.6127018,0.62160665,0.55197334,0.8072837,0.5749417,0.7429102,0.2849994,0.6411041,0.0,0.9194032,0.0,0.9611066,0.0,0.99694324,0.66943365,0.3863413,0.002404667,0.15293229,0.98976237,0.2905705,1.0,0.26491836,0.06059503,0.6843988
35,0.25,0.0669873,0.5,1.0,0.017037086,0.62940955,0.52621496,0.63536143,0.6434587,0.65769327,0.51894116,0.81827354,0.5891574,0.7582157,0.7341665,0.37279376,0.0,0.79994303,0.0,0.8362838,0.059807386,0.9239685,0.8413723,0.7706738,0.0023409813,0.37508497,0.9909224,0.28744465,1.0,0.2572066,0.107965626,0.6349334
36,0.25,0.0669873,0.5,1.0,0.0,0.5,0.54589576,0.6648228,0.59850806,0.678173,0.4965118,0.9468715,0.59008974,0.7133736,0.7234478,0.2459502,0.03341195,0.78323686,0.0,0.576882,0.14053454,0.92294294,0.8834749,0.70344454,0.0025413262,0.59536225,0.9918933,0.29069754,1.0,0.0,0.24467057,0.54787064
37,0.25,0.0669873,0.5,1.0,0.017037086,0.37059048,0.5086606,0.7218161,0.6190805,0.73799205,0.57606405,0.82416576,0.57450277,0.6645928,0.70452404,0.155165,0.11135282,0.8066425,0.0,0.3371915,0.22098342,1.0,0.7986737,0.1434689,0.0035407376,0.4418476,0.9889957,0.28887025,1.0,0.0,0.16236505,0.6143559
38,0.25,0.0669873,0.5,1.0,0.0669873,0.25,0.5424974,0.71717924,0.5821474,0.7847644,0.58331203,0.74435365,0.6405999,0.70467776,1.0,0.1379584,0.0,0.95783716,0.7097306,0.18805665,0.22235933,1.0,0.7411737,0.34917197,0.0031845255,0.5452,0.9904349,0.11777712,1.0,0.0,0.0,0.46163386
39,0.25,0.0669873,0.5,1.0,0.14644662,0.14644662,0.56985223,0.534765,0.5417058,0.7059452,0.7845301,0.97470826,0.67408264,0.56364346,0.8846471,0.0,0.12386492,0.799454,1.0,0.20306283,0.20844059,1.0,0.7618641,0.14627837,0.0018878705,0.67009586,0.98852736,0.12435302,0.0,0.0,0.112356916,0.9945538
40,0.25,0.0669873,0.5,1.0,0.25,0.0669873,0.5680484,0.56203866,0.4430997,0.6669585,0.7289878,0.92747176,0.7377969,0.746349,0.78272015,0.1192515,0.07865698,0.65703225,0.6319659,0.0,0.21271315,0.8577703,0.7710654,0.24018694,0.0016736905,0.93153054,0.99388033,0.74454015,0.0,0.0,0.760331,0.5348799
41,0.25,0.0669873,0.5,1.0,0.37059048,0.017037086,0.6704094,0.6051408,0.5335217,0.7427679,0.5698465,0.79736096,1.0,0.71480614,0.5970956,0.15931347,0.16169937,0.34390068,0.39513114,0.0,0.15881874,0.52922773,0.75278217,0.0,0.0010110172,1.0,0.98816144,0.7788414,0.17650403,0.113937296,0.7442823,0.676125
42,0.25,0.0669873,0.5,1.0,0.5,0.0,0.7446607,0.5881547,0.47826344,0.7081697,0.9477514,0.64344245,0.86042064,0.7364588,0.40292162,0.14468645,0.17021863,0.18155836,0.13532102,0.0,0.22924957,0.2553702,0.7035465,0.027058546,0.00020398576,1.0,0.98876536,0.8431277,0.26591828,0.14827411,0.7421667,0.5307436
43,0.25,0.0669873,0.5,1.0,0.62940955,0.017037086,0.7263525,0.6046801,0.5121305,0.6003876,0.8224479,0.834689,0.8780631,0.4894646,0.17949606,0.16277781,0.07390036,0.0,0.0,0.0,0.29741946,0.23415464,0.70964444,0.0,0.0,0.98358476,0.98969126,0.7469061,0.27575538,0.0,0.81941855,0.38151044
44,0.25,0.0669873,0.5,1.0,0.75,0.0669873,0.72640884,0.57907987,0.5761541,0.5231559,0.55398756,0.7890662,0.7330836,0.61216336,0.076446064,0.16298153,0.2444845,0.0,0.0,0.0,0.4294694,0.21905038,0.6640672,0.0,0.00010392451,0.70499176,0.9886007,0.7578805,0.2877591,0.0,0.8905454,0.45012504
45,0.25,0.0669873,0.5,1.0,0.8535534,0.14644662,0.61454,0.5981242,0.7282833,0.5629254,1.0,0.9939291,0.70374066,0.58104074,0.0,0.0,0.44358802,0.14782587,0.19506285,0.0,0.57043827,0.2202772,0.7201826,0.0,0.0,0.7084703,0.9888271,0.0,0.0,0.0,0.2785246,0.4262957
46,0.25,0.0669873,0.5,1.0,0.9330127,0.25,0.61971873,0.5973838,0.74943995,0.5822323,0.9337773,1.0,0.59068584,0.57318664,0.11782074,0.0,0.62715137,0.06684617,0.21394564,0.0,0.70891553,0.21239412,0.72259235,0.0,0.0,0.5594168,0.9870071,0.0,0.0,0.0,0.28132617,0.4913659
47,0.25,0.0669873,0.5,1.0,0.9829629,0.37059048,0.62534773,0.55887115,0.7999823,0.5371214,0.8692509,1.0,0.49391383,0.6877818,0.044047754,0.0,0.7852698,0.08704479,0.20580198,0.060606435,0.7103997,0.21315183,0.64030343,0.0,0.0,0.5765254,0.9877175,0.0,0.05577947,0.0,0.28841364,0.35025418
48,0.25,0.0669873,0.5,1.0,1.0,0.5,0.57978886,0.45858565,0.77040493,0.46358782,0.59416485,0.9513701,0.4777142,0.7961657,0.0,0.0,0.8823859,0.0,0.0,0.30262774,0.80496204,0.21442915,0.48809758,0.0,9.219589e-05,0.2951861,0.98592263,0.0,0.24837777,0.0,0.27024096,0.033679247
49,0.25,0.0669873,0.14644662,0.8535534,0.9829629,0.62940955,0.61598086,0.5176741,0.78378177,0.5372817,0.59395707,0.7973536,0.67699534,0.7280422,0.0,0.097261086,0.877925,0.079556845,0.0,0.58991885,0.70346326,0.21797381,0.4431116,0.0,0.0,0.020556577,0.984758,0.27562988,0.28974918,0.0,0.0979625,0.5657106
50,0.25,0.0669873,0.14644662,0.8535534,0.9330127,0.75,0.59347624,0.5736644,0.7659579,0.6068391,0.6446679,0.69172263,0.6383256,0.69781256,0.0,0.5466473,0.87973803,0.0,0.0,0.79840136,0.67123723,0.20545135,0.45981762,0.13532375,0.0,0.03230576,0.98920774,0.27318627,0.29008266,0.0,0.23401289,0.7259129
51,0.25,0.0669873,0.14644662,0.8535534,0.8535534,0.8535534,0.5915938,0.6285265,0.77641964,0.5918098,0.6424085,0.77386576,0.49050266,0.6685978,0.0,0.7618674,0.737538,0.0,0.0,0.92227846,0.6493749,0.18494147,0.49036378,0.16761456,0.0,0.40053135,0.99182206,0.2803099,0.28958964,0.0,0.26985934,0.7855697
52,0.25,0.0669873,0.14644662,0.8535534,0.75,0.9330127,0.58196604,0.60903406,0.61737233,0.5698367,0.6409075,0.7972866,0.569935,0.7628806,0.0,0.9074588,0.4618033,0.0,0.0,1.0,0.725871,0.0,0.42588124,0.18057078,0.0,0.7948002,0.98992383,0.28992707,0.28645045,0.7462286,0.28962746,0.050780118
53,0.25,0.0669873,0.14644662,0.8535534,0.62940955,0.9829629,0.46607167,0.650864,0.6635748,0.5658242,0.67435795,0.7482273,0.4989708,0.6826997,0.0,1.0,0.20886356,0.0,0.0,1.0,0.4649573,0.0,0.35448432,0.17353797,0.0,0.35413218,0.9826647,0.290194,0.28974158,0.7803797,0.28545228,0.056940556
54,0.25,0.0669873,0.14644662,0.8535534,0.5,1.0,0.44297248,0.65493375,0.6365441,0.5702374,0.6411172,0.66448176,0.45317185,0.68025684,0.0,1.0,0.07396945,0.0,0.0,1.0,0.1618128,0.0,0.38414574,0.11388685,0.00012598131,0.109412536,0.9845562,0.2799839,0.29050422,0.827488,0.11136453,0.6256677
55,0.25,0.0669873,0.14644662,0.8535534,0.37059048,0.9829629,0.5054753,0.65513456,0.55881435,0.61975515,0.552742,0.56814045,0.7042229,0.70590043,0.048118938,1.0,0.076631024,0.0,0.20947407,1.0,0.22569364,0.0,0.513887,0.18962954,0.00027475817,0.32627684,0.9875622,0.042723414,0.2903028,0.9265589,0.0,0.74219704
56,0.25,0.0669873,0.14644662,0.8535534,0.25,0.9330127,0.5796021,0.6275182,0.5159848,0.63112056,0.45171496,0.47279012,0.92889434,0.8410016,0.26212066,1.0,0.14373828,0.27527186,0.41561997,0.8343378,0.22347048,0.41909027,0.6935807,0.22762848,0.0013752781,0.6353452,0.9894192,0.19462039,0.2837476,1.0,0.0,0.6651763
57,0.25,0.0669873,0.14644662,0.8535534,0.14644662,0.8535534,0.628499,0.6722228,0.55682606,0.76698667,0.5388166,0.51802415,0.87608075,0.5911952,0.44580394,0.65465516,0.0,0.44864446,0.5598005,0.93587494,0.096493416,0.80288255,0.7465861,0.23761934,0.0022516372,0.79390776,0.987545,0.0,0.28955007,0.0,0.0,0.59786946
58,0.25,0.0669873,0.14644662,0.8535534,0.0669873,0.75,0.6089955,0.63231313,0.6343937,0.8036309,0.44913006,0.7619792,0.64490926,0.6017709,0.6891739,0.50622445,0.0,0.64236695,0.7155448,0.855529,0.21306156,0.75109,0.7623832,0.42248094,0.0027929514,1.0,0.9890277,0.25344193,1.0,0.0,0.19187887,0.6359112
59,0.25,0.0669873,0.14644662,0.8535534,0.017037086,0.62940955,0.65396345,0.5964129,0.6190901,0.6518674,0.3968793,0.7708876,0.57174224,0.77791655,0.90844744,0.24617408,0.0,0.827378,0.86758655,0.52617764,0.21788888,0.7518434,0.7514103,0.2512676,0.003604509,1.0,0.9871931,0.26521188,1.0,0.0,0.19851416,0.78780884
60,0.25,0.0669873,0.14644662,0.8535534,0.0,0.5,0.7654398,0.64730793,0.579719,0.68586695,0.5631839,0.5966396,0.69796234,0.69578207,1.0,0.0,0.15959558,0.7786649,0.665584,0.019291306,0.22068936,0.4498894,0.72540474,0.43096036,0.0038357377,1.0,0.98567444,0.2294404,1.0,0.0,0.0,0.9239485
61,0.25,0.0669873,0.14644662,0.8535534,0.017037086,0.37059048,0.7863474,0.6157868,0.59710795,0.6788752,0.69124955,0.7719225,0.61464834,0.65278196,0.938254,0.0,0.1508891,0.5652611,0.6399281,0.0,0.20321935,0.26410693,0.8834801,0.36336878,0.00367359,1.0,0.9856421,0.15996699,1.0,0.0,0.0,0.89749146
62,0.25,0.0669873,0.14644662,0.8535534,0.0669873,0.25,0.7318844,0.6495056,0.61097354,0.7001228,0.70853573,0.9185812,0.6205763,0.5359323,1.0,0.0,0.15953001,0.4892616,0.62818027,0.0,0.21468838,0.24249658,0.88982964,0.40971717,0.003058776,1.0,0.9869225,0.0,1.0,0.0,0.0,0.7867349
63,0.25,0.0669873,0.14644662,0.8535534,0.14644662,0.14644662,0.7862694,0.51458377,0.5836801,0.6834736,0.6927269,0.9371513,0.6451071,0.5569457,0.63905907,0.0,0.16295932,0.46262658,0.9673883,0.0,0.0,0.119937755,0.7587218,0.1357374,0.0018317343,1.0,0.98680097,0.0,0.0045194766,0.0,0.0,0.7521001
64,0.25,0.0669873,0.14644662,0.8535534,0.25,0.0669873,0.73919356,0.5810725,0.49197015,0.6416716,0.42446312,0.5586895,0.94407374,0.6664373,0.7837198,0.0,0.16293205,0.5781904,0.42069283,0.20458859,0.18789846,0.43348756,0.761347,0.04290434,0.0019661707,1.0,0.986919,1.0,0.2758072,0.0932421,0.73948646,0.7283424
65,0.25,0.0669873,0.14644662,0.8535534,0.37059048,0.017037086,0.74119073,0.49856454,0.48075864,0.62052256,0.5766215,0.76093614,0.74397725,0.6312626,0.5145917,0.0010710199,0.16289847,0.51987815,0.08426796,0.14896697,0.019693526,0.70690995,0.7540077,0.030356321,0.0013224665,1.0,0.9875261,1.0,0.17958468,0.14904399,0.73950917,0.5490918
66,0.25,0.0669873,0.14644662,0.8535534,0.5,0.0,0.7184509,0.46952856,0.53588176,0.61552775,0.75873643,0.66107476,0.8095656,0.61181754,0.26559237,0.1184935,0.17457542,0.31937367,0.0,0.0,0.0,0.5288392,0.78442734,0.0,0.0,1.0,0.9863588,1.0,0.003687402,0.28668636,0.7396031,0.515168
67,0.25,0.0669873,0.14644662,0.8535534,0.62940955,0.017037086,0.6985689,0.45616996,0.5179793,0.57654864,0.7850053,0.60852563,0.93827367,0.608135,0.12657084,0.0,0.24135822,0.166931,0.0,0.0,0.0,0.24613668,0.8756063,0.0,0.0,1.0,0.986474,1.0,0.16579367,0.29077446,0.7397259,0.55960107
68,0.25,0.0669873,0.14644662,0.8535534,0.75,0.0669873,0.6623218,0.59098667,0.50605124,0.5739199,0.8327334,0.6884003,0.8933525,0.5926929,0.013184184,0.16251415,0.5407585,0.0,0.0,0.0,0.32142037,0.22089101,0.8949793,0.0,0.0003873736,1.0,0.9893528,1.0,0.24019293,0.0,0.74224395,0.5337103
69,0.25,0.0669873,0.14644662,0.8535534,0.8535534,0.14644662,0.6330144,0.59811264,0.6192904,0.5327454,0.93692666,1.0,0.5403987,0.7045043,0.0,0.0,0.5536457,0.16054966,0.22254738,0.0,0.6309031,0.22393745,0.87156624,0.0,0.0,1.0,0.98811495,0.0,0.0,0.0,0.0,0.37537214
70,0.25,0.0669873,0.14644662,0.8535534,0.9330127,0.25,0.64102525,0.56404346,0.7730149,0.4583694,0.84931374,1.0,0.38703752,0.7496362,0.0,0.0,0.7518431,0.16284567,0.22297423,0.12372872,0.63672805,0.220821,0.75258344,0.0,0.0,0.9845682,0.98551226,0.0,0.24168576,0.0,0.0,0.40226614
71,0.25,0.0669873,0.14644662,0.8535534,0.9829629,0.37059048,0.6052803,0.51945937,0.66426754,0.45016795,0.78149927,1.0,0.5341635,0.81498295,0.10706328,0.0,0.81603813,0.16253904,0.2234572,0.20331141,0.68827343,0.20832264,0.6691291,0.0,0.0,0.8161805,0.98543155,0.0,0.17883685,0.0,0.0,0.40483546
72,0.25,0.0669873,0.14644662,0.8535534,1.0,0.5,0.4668671,0.4282622,0.68808734,0.4916499,0.6724617,1.0,0.6894627,0.47137818,0.0,0.0,0.54726714,0.15475217,0.113508165,0.22372194,0.36340424,0.19088514,0.528614,0.0,0.0,0.6459444,0.9861514,0.19980752,0.17356257,0.0,0.24528845,0.03713584
